Marital status,Gender,Nacionality,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Course,Daytime/evening attendance,Age at enrollment,Tuition fees up to date,Scholarship holder,Debtor,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Target,Application mode_2,Application mode_3,Application mode_4,Application mode_5,Application mode_6,Application mode_7,Application mode_8,Application mode_9,Application mode_10,Application mode_11,Application mode_12,Application mode_13,Application mode_14,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Previous qualification_2,Previous qualification_3,Previous qualification_4,Previous qualification_5,Previous qualification_6,Previous qualification_7,Previous qualification_8,Previous qualification_9,Previous qualification_10,Previous qualification_11,Previous qualification_12,Previous qualification_13,Previous qualification_14,Previous qualification_15,Previous qualification_16,Previous qualification_17,engagement_ratio,financial_risk_score,low_grade_flag,critical_grade_flag,compound_risk_score
1,1,1,0,22,14,10,10,0,4,1,24,1,1,0,0,6,13.555555555555555,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.499999999975,-0.5,0,0,-1.249999999975
1,1,1,0,1,14,10,6,0,15,1,19,1,0,0,1,6,13.166666666666666,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,1,1,0,1,1,10,10,0,2,1,21,1,0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,1,1,6,6,0,11,1,21,1,1,0,1,6,11.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,1,1,0,5,1,5,5,0,17,0,19,1,0,0,0,5,11.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.199999999956,0.0,1,0,0.8000000000440002
1,1,1,0,3,1,3,5,0,5,1,18,1,0,0,1,6,13.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,1,1,0,22,28,10,8,0,5,1,18,1,1,0,0,6,13.666666666666666,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,1,1,0,1,3,2,5,0,7,1,19,1,0,0,1,5,14.6,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
1,1,1,0,1,14,10,10,0,12,1,19,1,1,0,0,8,12.514285714285714,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,-0.5,0,0,-0.7499999999875
1,1,1,0,3,14,3,10,0,6,1,18,1,0,0,0,5,14.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,0.0,0,0,2.000000165480742e-11
1,1,1,0,22,14,10,10,0,11,1,25,1,0,0,1,6,13.166666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,1,1,0,22,1,10,3,0,7,1,18,1,0,0,1,5,13.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
5,1,1,0,1,14,5,8,0,9,1,29,0,0,0,0,5,13.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,1.0,0,0,1.50000000002
1,1,1,0,13,27,12,6,0,7,1,21,1,0,0,1,5,10.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,1,0,1.00000000004
1,1,1,0,1,1,5,8,0,15,1,18,1,1,1,1,6,14.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.5,0,0,0.7500000000166667
1,1,1,0,13,1,10,10,0,11,1,20,1,1,0,0,6,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,1,1,1.2500000000166667
1,1,1,0,13,27,10,8,0,17,0,27,1,0,0,0,5,11.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,1,0,1.600000000028
1,1,1,0,3,1,5,10,0,6,1,21,1,0,0,1,6,11.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4999999999583333,0.0,0,0,-1.4999999999583333
1,1,1,0,22,27,6,10,0,9,1,20,1,0,0,1,5,10.75,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,1,0,1.600000000028
1,1,1,0,23,14,8,10,0,9,1,28,0,0,1,0,5,11.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.399999999972,2.0,1,0,4.600000000028
1,1,1,0,22,14,10,9,0,13,1,24,1,1,0,0,7,10.857142857142858,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8571428571163264,-0.5,1,0,0.39285714288367357
1,1,1,0,3,2,3,3,0,9,1,22,1,0,0,0,5,11.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,1,1,0,22,14,10,10,0,6,1,20,1,0,0,1,5,12.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,0,0,-0.5999999999679999
1,1,1,0,1,1,5,5,0,6,1,21,1,0,0,0,5,12.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.99999999994,0.0,0,0,-1.99999999994
1,1,1,0,1,3,10,3,0,4,1,23,0,0,1,1,6,11.333333333333334,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.9999999999666667,2.0,0,0,2.0000000000333333
1,1,1,0,13,1,8,4,0,10,1,18,1,0,0,1,6,11.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,0,0,-0.666666666638889
1,1,1,0,1,10,5,5,0,2,1,20,1,1,0,1,14,10.923076923076923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0714285714209184,-0.5,1,0,1.1785714285790816
1,1,1,0,1,28,5,6,0,2,1,19,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
2,1,1,0,1,1,5,7,0,12,1,32,1,0,0,0,7,13.62857142857143,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,1,1,0,13,14,10,10,0,11,1,20,1,0,0,1,6,10.333333333333334,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.666666666622222,0.0,1,0,0.33333333337777793
1,1,1,0,23,27,8,8,0,4,1,32,1,0,0,0,18,13.736842105263158,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.388888888881173,0.0,0,0,-0.388888888881173
1,1,1,0,23,14,10,7,0,4,1,28,1,0,0,1,13,11.625,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.461538461527219,0.0,0,0,-0.4615384615272189
1,1,1,0,1,28,6,6,1,5,1,21,1,1,0,1,7,11.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9999999999857143,-0.5,0,0,-0.7499999999857143
1,1,1,0,23,27,10,7,0,15,1,19,1,1,0,0,6,14.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,1,1,0,13,14,10,10,0,17,0,24,1,0,0,0,5,11.333333333333334,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
1,1,1,0,23,28,10,9,0,9,1,18,1,0,0,0,5,10.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.599999999948,0.0,1,0,0.4000000000520001
1,1,1,0,1,27,7,7,0,4,1,20,1,0,0,1,6,11.714285714285714,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.3333333332944446,0.0,0,0,-1.3333333332944446
1,1,1,0,23,27,10,8,0,2,1,25,0,0,0,0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1.0,1,1,4.5
1,1,1,0,22,27,10,10,0,9,1,25,1,0,0,1,15,10.76923076923077,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999933333,0.0,1,0,2.0000000000066667
1,1,1,0,1,1,5,6,0,15,1,18,1,0,0,1,6,11.6,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,0,0,-0.666666666638889
1,1,1,0,13,1,8,6,0,9,1,19,1,0,0,1,5,13.75,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
1,1,1,0,13,3,10,10,0,9,1,18,1,0,0,1,5,11.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.799999999944,0.0,1,0,0.20000000005599983
1,1,1,0,13,1,5,5,0,9,1,25,0,0,0,0,5,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,1.0,1,1,3.300000000024
1,1,1,0,19,24,1,1,0,2,1,38,1,0,0,1,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,1,1,2,8,0,2,1,19,1,0,0,0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,1,14,10,10,0,15,1,19,1,0,0,1,6,12.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,1,1,0,23,27,10,5,0,6,1,22,1,1,0,1,6,13.428571428571429,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.499999999975,-0.5,0,0,-1.249999999975
1,1,1,0,2,1,4,6,0,7,1,18,1,0,0,1,5,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,1,1,1.00000000004
1,1,1,0,13,14,4,10,0,17,0,32,0,0,0,0,5,14.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.399999999952,1.0,0,0,0.10000000004799992
1,1,1,0,2,29,3,6,0,16,1,37,1,0,0,0,21,12.476190476190476,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999952381,0.0,0,0,4.761857574919759e-12
1,1,1,0,22,27,10,7,0,7,1,21,1,0,0,1,5,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,1,1,1.400000000032
1,1,1,0,1,3,5,2,0,11,1,18,1,0,0,1,6,11.666666666666666,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4999999999583333,0.0,0,0,-1.4999999999583333
1,1,1,0,28,3,15,21,0,5,1,19,1,0,1,1,6,12.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,1.0,0,0,1.5000000000166667
1,1,1,0,1,14,5,9,0,14,1,19,1,1,0,0,6,12.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,0,14,1,1,1,10,8,0,2,1,19,0,0,0,1,12,15.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999916667,1.0,0,0,1.5000000000083333
1,1,1,0,13,28,10,10,0,15,1,19,1,1,0,1,6,12.4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,-0.5,0,0,-1.249999999975
1,1,12,1,1,1,10,8,0,9,1,21,1,0,1,0,5,12.333333333333334,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,1.0,0,0,0.700000000036
4,0,1,0,13,14,8,9,0,17,0,28,1,0,0,0,5,11.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,0,0,-0.5999999999679999
1,0,7,1,1,1,4,6,0,15,1,19,0,0,1,1,6,12.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,2.0,0,0,2.666666666688889
1,0,1,0,22,27,10,7,0,17,0,28,1,0,1,0,5,10.5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.799999999944,1.0,1,0,1.7000000000559998
1,0,1,0,13,14,8,10,0,12,1,19,1,1,0,0,8,14.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,-0.5,0,0,-0.7499999999875
2,0,1,0,13,28,4,8,0,3,0,32,1,0,0,0,14,12.846153846153848,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.285714285705102,0.0,0,0,-0.28571428570510204
1,0,1,0,13,27,10,9,0,3,0,26,0,0,1,0,6,12.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.1666666666305554,2.0,0,0,1.8333333333694446
2,0,1,0,22,27,10,10,0,9,1,25,1,0,0,0,5,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
2,0,1,0,23,22,5,2,0,16,1,31,1,0,0,0,7,13.666666666666666,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,0.0,0,0,-0.1428571428408163
1,0,1,0,22,1,10,6,0,10,1,20,1,1,0,1,6,11.857142857142858,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,-0.5,0,0,-1.416666666638889
1,0,1,0,1,27,9,10,0,10,1,19,1,0,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,22,14,6,10,0,2,1,23,1,0,0,1,0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,22,1,10,10,0,10,1,18,1,0,0,1,6,13.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,13,28,10,9,0,10,1,19,1,1,0,1,6,12.714285714285714,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,0,1,0,23,14,10,11,0,11,1,18,1,0,0,0,6,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,1,1,5,7,0,9,1,21,1,0,0,1,5,10.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,0.0,1,0,1.200000000036
1,0,1,0,22,27,10,8,0,15,1,20,1,0,0,1,6,17.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9999999999666667,0.0,0,0,-0.9999999999666667
1,0,1,0,1,14,5,10,0,6,1,24,1,0,0,1,5,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
1,0,1,0,22,27,10,7,0,14,1,18,1,1,0,0,5,12.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,-0.5,0,0,-1.149999999972
1,0,1,0,3,27,3,7,0,12,1,25,1,0,0,1,14,13.291666666666666,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999928572,0.0,0,0,7.14284187353087e-12
1,0,1,0,2,3,3,3,0,6,1,20,1,0,0,0,5,11.666666666666666,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.399999999952,0.0,0,0,-1.399999999952
1,0,1,0,13,27,6,10,0,12,1,18,1,0,0,1,8,14.24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,19,24,1,1,0,14,1,24,1,0,0,1,5,13.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,0,1,0,1,1,6,11,0,12,1,18,1,0,0,1,7,14.06,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2857142856959183,0.0,0,0,-0.2857142856959183
1,0,1,0,23,27,10,10,0,10,1,21,0,0,1,0,6,11.833333333333334,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,2.0,0,0,2.333333333361111
1,0,1,0,1,14,6,11,0,15,1,18,1,0,0,1,6,12.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,10,14,6,6,0,11,1,20,1,0,0,1,6,10.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.666666666622222,0.0,1,0,0.33333333337777793
1,0,1,0,1,1,5,5,0,9,1,19,1,0,0,1,5,11.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,0.0,1,0,1.200000000036
1,0,1,0,3,1,3,10,0,12,1,20,1,0,0,1,7,14.105714285714289,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,23,14,10,7,0,12,1,20,1,0,0,1,8,12.471428571428572,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.49999999998125,0.0,0,0,-0.4999999999812501
1,0,1,0,3,1,5,4,0,6,1,20,1,1,0,1,6,11.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8333333333027777,-0.5,0,0,-1.5833333333027777
1,0,1,0,1,1,5,9,0,5,1,20,1,0,0,1,6,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,23,28,10,8,0,16,1,18,1,0,0,1,6,11.666666666666666,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,3,1,5,5,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
4,0,1,0,22,28,10,10,0,17,0,30,1,0,0,0,5,10.333333333333334,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.199999999956,0.0,1,0,0.8000000000440002
1,0,1,0,4,14,3,6,0,6,1,18,1,0,0,1,5,16.166666666666668,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,0,0,-0.5999999999679999
1,0,1,0,22,27,5,9,0,6,1,35,1,0,0,0,6,12.666666666666666,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.8333333333027777,0.0,0,0,-0.8333333333027777
1,0,1,0,13,27,8,9,0,3,0,31,0,0,1,0,6,10.5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3333333332944446,2.0,1,0,3.6666666667055554
1,0,1,0,22,27,10,10,0,11,1,19,1,0,1,1,6,11.5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1666666666305554,1.0,0,0,0.3333333333694446
1,0,1,0,1,14,5,6,0,10,1,19,1,0,0,1,6,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,13,27,5,9,0,12,1,19,1,0,0,1,7,11.966666666666669,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,3,3,3,4,0,12,1,19,1,0,0,0,8,13.3475,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,1,28,10,12,0,6,1,21,1,0,0,0,5,12.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
1,0,1,0,19,24,1,1,0,16,1,18,1,0,0,0,6,10.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,1,0,1.333333333361111
1,0,1,0,22,27,10,10,0,10,1,18,1,0,0,1,6,11.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,0.0,0,0,-0.499999999975
1,1,1,0,23,28,5,10,0,2,1,19,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
