Tuition fees up to date,Debtor,Scholarship holder,financial_distress_score,financial_high_risk,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),approval_rate,eval_intensity,zero_approved_flag,zero_eval_flag,Gender,Age at enrollment,age_bin,marital_grouped,Daytime/evening attendance,app_mode_target_enc,course_target_enc,prev_qual_ordinal,app_order_clipped,mother_qual_tier,father_qual_tier,mother_occ_tier,father_occ_tier,ses_composite,gender_x_agebin,financial_x_zero_approved,tuition_overdue_x_zero_approved
0,0,0,2,0,5,3,12,10.666666666666666,0.6,2.4,0,0,0,39,4,2,1,0.55625,0.4944649446494465,0,1,1,1,2,1,1.25,0,0,0
0,0,0,2,0,7,0,14,0.0,0.0,2.0,1,0,0,19,0,1,1,0.55625,0.17717717717717718,0,5,1,1,1,1,1.0,0,2,1
1,0,1,0,0,6,6,10,11.0,1.0,1.6666666666666667,0,0,0,36,4,3,1,0.55625,0.45714285714285713,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,7,8,13.957142857142856,0.875,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.17717717717717718,0,2,1,1,1,1,1.0,0,0,0
1,1,1,1,0,6,6,8,13.333333333333334,1.0,1.3333333333333333,0,0,0,42,4,2,1,0.55625,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,0,34,3,1,1,0.55625,0.8653846153846154,0,1,1,1,0,0,0.5,0,1,0
1,0,0,1,0,6,6,7,15.714285714285714,1.0,1.1666666666666667,0,0,0,33,3,2,0,0.55625,0.36597938144329895,1,1,1,2,1,0,1.0,0,0,0
1,0,0,1,0,6,5,8,11.0,0.8333333333333334,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.45714285714285713,0,4,3,2,1,2,2.0,0,0,0
1,1,0,2,0,5,4,8,12.25,0.8,1.6,0,0,0,19,0,1,1,0.2802021129995407,0.4337899543378995,0,2,3,1,0,1,1.25,0,0,0
1,1,0,2,0,10,5,25,12.2,0.5,2.5,0,0,0,34,3,2,0,0.55625,0.6355140186915887,2,1,1,2,1,2,1.5,0,0,0
1,0,0,1,0,5,5,6,13.0,1.0,1.2,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,1,1,2,1.25,0,0,0
1,0,1,0,0,6,4,11,12.0,0.6666666666666666,1.8333333333333333,0,0,0,24,2,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,7,8,12.91,0.875,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.17717717717717718,0,1,3,3,2,2,2.5,0,0,0
1,0,1,0,0,6,6,8,11.0,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,5,1,3,1,1,1.5,0,0,0
1,0,1,0,0,7,6,8,13.579999999999998,0.8571428571428571,1.1428571428571428,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,4,10,12.4,0.6666666666666666,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,9,8,13,12.88888888888889,0.8888888888888888,1.4444444444444444,0,0,0,38,4,3,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,8,8,14.34125,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,3,2,2,2.0,0,0,0
0,1,0,3,1,6,6,8,14.142857142857142,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,2,1,1,1,2,1.25,0,0,0
1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,5,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,6,8,14.5,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.65,0,1,4,3,2,1,2.5,0,0,0
1,0,0,1,0,10,8,13,12.666666666666666,0.8,1.3,0,0,0,26,2,1,0,0.6412213740458015,0.6355140186915887,1,1,1,2,1,2,1.5,0,0,0
1,0,1,0,0,6,0,10,0.0,0.0,1.6666666666666667,1,0,0,19,0,1,1,0.55625,0.4337899543378995,0,3,1,1,1,1,1.0,0,0,0
1,1,0,2,0,5,2,10,12.0,0.4,2.0,0,0,0,20,0,1,1,0.2802021129995407,0.65,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,14.20857142857143,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,3,1,1,1.5,0,0,0
1,0,0,1,0,7,7,7,14.30714285714286,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,5,4,3,1,0,2.0,0,0,0
1,0,0,1,0,7,0,14,0.0,0.0,2.0,1,0,0,29,3,1,1,0.55625,0.5985915492957746,1,1,1,4,1,2,2.0,0,1,0
1,0,0,1,0,6,6,10,12.0,1.0,1.6666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,3,4,4,1,1,2.5,0,0,0
0,1,0,3,1,5,0,0,0.0,0.0,0.0,1,1,0,24,2,3,1,0.55625,0.4944649446494465,0,1,3,3,2,1,2.25,0,3,1
0,1,0,3,1,6,0,6,0.0,0.0,1.0,1,0,0,27,2,3,1,0.55625,0.4941860465116279,0,1,3,3,2,1,2.25,0,3,1
1,0,1,0,0,6,6,7,13.857142857142858,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,2,4,3,1,2,2.5,0,0,0
1,0,0,1,0,7,0,0,0.0,0.0,0.0,1,1,0,21,1,1,1,0.2802021129995407,0.4782608695652174,0,4,1,1,2,1,1.25,0,1,0
1,0,1,0,0,6,5,8,11.0,0.8333333333333334,1.3333333333333333,0,0,0,43,4,2,1,0.55625,0.4337899543378995,0,1,1,2,1,2,1.5,0,0,0
1,0,1,0,0,5,5,9,13.2,1.0,1.8,0,0,0,18,0,1,1,0.55625,0.4944649446494465,0,1,3,2,1,0,1.5,0,0,0
1,0,1,0,0,6,6,7,13.5,1.0,1.1666666666666667,0,0,0,21,1,1,1,0.55625,0.3423076923076923,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,0,26,2,1,1,0.6412213740458015,0.4944649446494465,2,1,4,3,1,1,2.25,0,1,0
1,0,1,0,0,8,7,8,14.214285714285714,0.875,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,3,2,1,2,2.0,0,0,0
1,0,0,1,0,5,5,5,13.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,3,0,0,1.0,0,0,0
1,0,0,1,0,6,2,13,12.0,0.3333333333333333,2.1666666666666665,0,0,0,22,1,1,1,0.2802021129995407,0.3400673400673401,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,7,0,0,0.0,0.0,0.0,1,1,0,27,2,1,1,0.55625,0.17717717717717718,1,1,3,2,2,0,1.75,0,1,0
1,0,0,1,0,5,5,6,12.8,1.0,1.2,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,3,1,2,1,0,1.0,0,0,0
1,0,0,1,0,5,4,11,13.6,0.8,2.2,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,13.971428571428572,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,2,2,0,1.25,0,0,0
1,0,1,0,0,6,6,8,15.0,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,2,2,1.5,0,0,0
0,0,0,2,0,6,0,0,0.0,0.0,0.0,1,1,0,32,3,1,1,0.55625,0.3423076923076923,0,1,1,1,1,1,1.0,0,2,1
1,0,0,1,0,26,26,27,15.07777777777778,1.0,1.0384615384615385,0,0,0,23,1,1,1,0.55625,0.17717717717717718,0,1,1,3,1,2,1.75,0,0,0
1,0,0,1,0,7,6,7,13.383333333333333,0.8571428571428571,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,2,2,1.5,0,0,0
1,1,0,2,0,12,12,12,13.25,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,1,1.0,0,0,0
0,1,0,3,1,6,5,10,11.714285714285714,0.8333333333333334,1.6666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,2,1,1.5,0,0,0
1,0,1,0,0,8,8,8,13.01125,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,3,12,10.666666666666666,0.5,2.0,0,0,0,21,1,1,1,0.55625,0.4941860465116279,1,1,1,2,1,2,1.5,0,0,0
1,0,0,1,0,6,6,9,13.0,1.0,1.5,0,0,0,22,1,1,1,0.55625,0.3423076923076923,1,1,4,2,1,2,2.25,0,0,0
1,0,0,1,0,5,5,5,12.0,1.0,1.0,0,0,0,26,2,1,0,0.55625,0.6355140186915887,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,7,6,10,11.85,0.8571428571428571,1.4285714285714286,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,2,1.25,0,0,0
1,0,0,1,0,5,4,8,11.0,0.8,1.6,0,0,0,31,3,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,1,1,1,0,7,7,9,12.327777777777778,1.0,1.2857142857142858,0,0,0,20,0,1,1,0.55625,0.17717717717717718,0,3,3,2,1,1,1.75,0,0,0
1,0,0,1,0,5,4,9,12.0,0.8,1.8,0,0,0,20,0,1,1,0.55625,0.3423076923076923,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,14.428571428571429,1.0,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.17717717717717718,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,13.78,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,2,1,1,1.25,0,0,0
1,0,1,0,0,7,6,7,13.8,0.8571428571428571,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,3,1,2,1.75,0,0,0
1,0,1,0,0,7,7,7,14.857142857142858,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,2,2,1,1.5,0,0,0
1,0,1,0,0,6,6,7,12.142857142857142,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,5,3,1,2,1,1.75,0,0,0
1,0,0,1,0,6,6,7,15.666666666666666,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,2,2,4,1,1,2.0,0,0,0
1,0,0,1,0,7,5,13,12.5,0.7142857142857143,1.8571428571428572,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,2,2,2,2.25,0,0,0
1,0,1,0,0,6,6,7,12.833333333333334,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
0,1,0,3,1,6,0,6,0.0,0.0,1.0,1,0,0,28,3,1,1,0.55625,0.4941860465116279,0,1,1,1,1,2,1.25,0,3,1
1,0,0,1,0,6,6,6,12.5,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,14,11.25,0.6666666666666666,2.3333333333333335,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,6,7,15.25,0.8571428571428571,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,2,3,3,2,2,2.5,0,0,0
1,0,1,0,0,5,5,13,14.0,1.0,2.6,0,0,0,20,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,1,1,1.0,0,0,0
1,1,0,2,0,16,13,16,12.076923076923077,0.8125,1.0,0,0,0,28,3,1,1,0.55625,0.20967741935483872,0,1,1,2,1,2,1.5,0,0,0
1,0,0,1,0,16,16,17,14.625,1.0,1.0625,0,0,0,23,1,1,1,0.36666666666666664,0.5985915492957746,0,1,1,3,2,2,2.0,0,0,0
1,0,0,1,0,7,4,10,10.5,0.5714285714285714,1.4285714285714286,0,0,0,19,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,8,12.833333333333334,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,2,2,1.75,0,0,0
0,1,1,2,1,6,6,6,12.5,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,12,12,13,11.23076923076923,1.0,1.0833333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,3,1,2,2.5,0,0,0
1,0,0,1,0,5,2,5,10.5,0.4,1.0,0,0,0,27,2,2,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,3,11,12.0,0.5,1.8333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,3,3,1,1,2.0,0,0,0
1,0,1,0,0,7,7,10,10.985714285714286,1.0,1.4285714285714286,0,0,0,37,4,3,1,0.55625,0.4782608695652174,1,2,1,2,2,2,1.75,0,0,0
0,0,0,2,0,7,5,10,12.62,0.7142857142857143,1.4285714285714286,0,0,0,42,4,3,1,0.6412213740458015,0.17717717717717718,1,1,1,2,2,2,1.75,0,0,0
1,0,0,1,0,7,6,9,13.0,0.8571428571428571,1.2857142857142858,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,5,3,1,2,1,1.75,0,0,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,1,34,3,2,1,0.55625,0.8653846153846154,0,1,3,1,1,1,1.5,3,2,1
1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,1,22,1,1,1,0.55625,0.8653846153846154,0,1,4,4,2,1,2.75,1,1,0
1,0,0,1,0,6,6,6,13.5,1.0,1.0,0,0,1,39,4,2,1,0.55625,0.45714285714285713,1,2,1,2,1,1,1.25,4,0,0
1,0,1,0,0,7,6,7,13.516666666666666,0.8571428571428571,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.166666666666666,1.0,1.0,0,0,1,21,1,1,1,0.2802021129995407,0.2786885245901639,0,2,1,1,1,1,1.0,1,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,1,34,3,2,1,0.55625,0.3423076923076923,0,1,1,1,0,0,0.5,3,1,0
1,0,1,0,0,6,6,8,13.125,1.0,1.3333333333333333,0,0,1,22,1,1,1,0.55625,0.4941860465116279,1,1,1,1,1,1,1.0,1,0,0
1,0,0,1,0,6,3,15,14.4,0.5,2.5,0,0,1,31,3,1,1,0.55625,0.4941860465116279,0,1,3,1,2,1,1.75,3,0,0
0,0,0,2,0,6,4,10,12.0,0.6666666666666666,1.6666666666666667,0,0,1,19,0,1,1,0.55625,0.5985915492957746,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,1,19,0,1,1,0.2802021129995407,0.45714285714285713,0,5,1,3,1,1,1.5,0,1,0
1,0,0,1,0,7,0,7,0.0,0.0,1.0,1,0,1,31,3,1,1,0.55625,0.4782608695652174,1,1,1,1,1,0,0.75,3,1,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,30,3,2,1,0.55625,0.4337899543378995,0,2,1,2,1,1,1.25,0,1,0
1,0,1,0,0,7,7,7,16.13142857142857,1.0,1.0,0,0,0,20,0,1,1,0.55625,0.17717717717717718,0,1,1,1,2,2,1.5,0,0,0
1,0,1,0,0,7,7,7,14.838571428571427,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,3,7,10.333333333333334,0.6,1.4,0,0,0,31,3,3,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,3,11,12.0,0.5,1.8333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,3,1,2,1.75,0,0,0
1,0,1,0,0,6,0,6,0.0,0.0,1.0,1,0,0,43,4,3,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.166666666666666,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.45714285714285713,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,8,8,13.9475,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,2,3,3,1,1,2.0,0,0,0
1,0,0,1,0,5,3,6,11.333333333333334,0.6,1.2,0,0,0,22,1,1,1,0.2802021129995407,0.4337899543378995,0,1,4,3,1,1,2.25,0,0,0
1,0,0,1,0,8,7,11,12.75,0.875,1.375,0,0,0,26,2,1,0,0.2802021129995407,0.36597938144329895,0,1,4,3,1,1,2.25,0,0,0
1,0,1,0,0,5,5,6,12.6,1.0,1.2,0,0,0,19,0,1,1,0.55625,0.4944649446494465,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,8,6,8,12.25,0.75,1.0,0,0,0,29,3,1,1,0.6412213740458015,0.17717717717717718,2,1,1,4,2,1,2.0,0,0,0
1,0,0,1,0,12,12,17,11.833333333333334,1.0,1.4166666666666667,0,0,0,41,4,1,1,0.55625,0.4941860465116279,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,6,10,13.066666666666668,0.75,1.25,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,1,2,1,1.25,0,0,0
1,1,0,2,0,6,6,6,13.833333333333334,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.2786885245901639,0,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,7,3,7,13.833333333333334,0.42857142857142855,1.0,0,0,0,43,4,3,1,0.6412213740458015,0.17717717717717718,2,1,4,2,1,2,2.25,0,0,0
1,0,0,1,0,5,5,5,11.8,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.65,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,8,8,13.74625,1.0,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,4,2,2,1,2.25,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,1,19,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,4,1,1,2.5,0,1,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,1,38,4,2,0,0.55625,0.36597938144329895,1,1,3,1,0,0,1.0,4,1,0
1,0,0,1,0,6,0,9,0.0,0.0,1.5,1,0,1,37,4,2,1,0.6412213740458015,0.65,2,1,1,2,2,1,1.5,4,1,0
1,0,1,0,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,26,2,1,1,0.55625,0.4337899543378995,0,1,3,2,2,0,1.75,0,0,0
1,0,1,0,0,6,6,7,15.666666666666666,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,3,3,2,1,1,1.75,0,0,0
1,0,0,1,0,7,7,9,11.857142857142858,1.0,1.2857142857142858,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,4,2,1,2,2.25,0,0,0
1,0,0,1,0,5,5,12,14.5,1.0,2.4,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,1,4,3,1,2,2.5,0,0,0
1,0,0,1,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,3,1,2,1.75,0,0,0
1,0,0,1,0,6,5,6,12.6,0.8333333333333334,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,2,1,1,1.25,0,0,0
1,1,1,1,0,6,6,6,12.666666666666666,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,7,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,1,0
1,0,1,0,0,6,6,7,12.857142857142858,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,3,1,1,1.5,0,0,0
1,0,0,1,0,8,7,8,13.9,0.875,1.0,0,0,0,18,0,2,1,0.2802021129995407,0.17717717717717718,0,1,3,3,1,0,1.75,0,0,0
1,0,1,0,0,8,7,8,13.817142857142857,0.875,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,6,10,13.314285714285717,0.8571428571428571,1.4285714285714286,0,0,0,22,1,1,1,0.2802021129995407,0.4782608695652174,1,1,3,2,2,1,2.0,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.65,0,1,3,3,0,0,1.5,0,1,0
1,0,1,0,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.45714285714285713,0,4,1,2,1,1,1.25,0,0,0
0,0,1,1,0,6,4,12,11.25,0.6666666666666666,2.0,0,0,0,20,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,14.666666666666666,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,15,12.0,0.6666666666666666,2.5,0,0,0,28,3,1,1,0.55625,0.3423076923076923,0,1,4,2,1,1,2.0,0,0,0
1,0,0,1,0,6,6,8,14.0,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,2,3,3,2,0,2.0,0,0,0
1,0,0,1,0,6,6,14,15.538461538461538,1.0,2.3333333333333335,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,3,4,1,1,2.25,0,0,0
0,0,0,2,0,6,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,1,2,1,1,1.25,0,2,1
1,0,0,1,0,6,6,6,15.0,1.0,1.0,0,0,0,18,0,1,1,0.36666666666666664,0.65,0,1,4,1,1,1,1.75,0,0,0
1,0,0,1,0,5,4,11,12.25,0.8,2.2,0,0,0,22,1,1,1,0.55625,0.65,0,1,4,3,1,2,2.5,0,0,0
1,0,0,1,0,11,11,13,15.692307692307692,1.0,1.1818181818181819,0,0,0,20,0,1,1,0.2802021129995407,0.3423076923076923,1,1,3,2,2,1,2.0,0,0,0
1,0,1,0,0,5,5,7,12.285714285714286,1.0,1.4,0,0,0,24,2,1,0,0.55625,0.6355140186915887,0,1,3,1,1,1,1.5,0,0,0
1,0,1,0,0,7,7,10,11.88888888888889,1.0,1.4285714285714286,0,0,0,20,0,1,1,0.2802021129995407,0.4782608695652174,0,1,1,1,1,1,1.0,0,0,0
0,0,0,2,0,6,0,0,0.0,0.0,0.0,1,1,0,35,3,2,0,0.6412213740458015,0.36597938144329895,2,1,1,3,1,1,1.5,0,2,1
1,0,1,0,0,5,5,6,11.8,1.0,1.2,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,6,7,11.166666666666666,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,2,4,4,2,2,3.0,0,0,0
1,0,0,1,0,7,7,7,14.05714285714286,1.0,1.0,0,0,0,18,0,1,1,0.55625,0.17717717717717718,0,1,4,4,2,2,3.0,0,0,0
1,0,0,1,0,6,4,10,11.75,0.6666666666666666,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,2,3,1,2,1,1.75,0,0,0
1,0,1,0,0,6,6,7,13.5,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,7,7,10,12.625,1.0,1.4285714285714286,0,0,0,20,0,1,1,0.55625,0.17717717717717718,0,1,1,1,2,1,1.25,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,21,1,1,1,0.2802021129995407,0.3423076923076923,0,3,1,1,1,1,1.0,0,1,0
1,0,1,0,0,8,7,8,13.971428571428572,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,2,7,11.0,0.3333333333333333,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.2786885245901639,0,5,3,3,1,1,2.0,0,0,0
1,0,0,1,0,5,5,5,12.8,1.0,1.0,0,0,0,33,3,2,0,0.55625,0.6355140186915887,0,1,1,2,2,1,1.5,0,0,0
0,0,1,1,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,1,1.0,0,1,1
1,0,0,1,0,5,5,7,13.714285714285714,1.0,1.4,0,0,0,28,3,1,0,0.6412213740458015,0.6355140186915887,2,1,4,2,1,2,2.25,0,0,0
0,0,0,2,0,4,0,4,0.0,0.0,1.0,1,0,0,29,3,2,1,0.55625,0.4944649446494465,0,1,3,2,1,1,1.75,0,2,1
0,1,0,3,1,6,6,9,12.0,1.0,1.5,0,0,0,36,4,1,1,0.55625,0.65,1,1,3,1,2,2,2.0,0,0,0
1,0,1,0,0,6,6,7,12.666666666666666,1.0,1.1666666666666667,0,0,0,32,3,1,0,0.55625,0.36597938144329895,1,1,1,1,1,1,1.0,0,0,0
0,0,0,2,0,7,3,13,12.0,0.42857142857142855,1.8571428571428572,0,0,0,34,3,2,0,0.55625,0.36597938144329895,2,1,3,1,0,0,1.0,0,0,0
1,0,0,1,0,6,5,10,11.4,0.8333333333333334,1.6666666666666667,0,0,0,33,3,2,0,0.55625,0.36597938144329895,0,1,3,1,0,0,1.0,0,0,0
0,1,0,3,1,5,2,15,13.25,0.4,3.0,0,0,0,29,3,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,6,7,13.861666666666666,0.8571428571428571,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,3,2,0,2.0,0,0,0
